thisRow.t,notes,Introduction.started,WelcomeText.started,ready.started,Introduction.stopped,ready.keys,ready.rt,ready.duration,instructions.started,key_instruct.started,instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,cross_fix.started,Cross_Fixation.started,Cross_Fixation.stopped,cross_fix.stopped,Stimulus.started,letter_stimulus.started,letter_stimulus.stopped,Stimulus.stopped,Maintenance.started,image.started,image.stopped,Maintenance.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007475800113752484,0.021760200150310993,0.021760200150310993,4.506935900077224,comma,4.42605679994449,None,,,,,,,,,,,,,,,,,,,195163,001,2025-03-10_12h23.04.770,Sternberg,2024.2.4,60.02754062172522,2025-03-10 12h23.13.317649 -0700,
,,,,,,,,,4.5069832999724895,4.521699300035834,7.943631700007245,comma,3.4071042998693883,None,,,,,,,,,,,,,195163,001,2025-03-10_12h23.04.770,Sternberg,2024.2.4,60.02754062172522,2025-03-10 12h23.13.317649 -0700,
,,,,,,,,,,,,,,,7.943690299987793,7.955476900096983,17.955316400155425,17.94380720006302,,,,,,,,,195163,001,2025-03-10_12h23.04.770,Sternberg,2024.2.4,60.02754062172522,2025-03-10 12h23.13.317649 -0700,
,,,,,,,,,,,,,,,,,,,17.943872899981216,17.955316400155425,18.955446700099856,18.943437699927017,,,,,195163,001,2025-03-10_12h23.04.770,Sternberg,2024.2.4,60.02754062172522,2025-03-10 12h23.13.317649 -0700,
,,,,,,,,,,,,,,,,,,,,,,,18.94349450012669,18.955446700099856,21.956503900000826,21.94310240005143,195163,001,2025-03-10_12h23.04.770,Sternberg,2024.2.4,60.02754062172522,2025-03-10 12h23.13.317649 -0700,
