thisRow.t,notes,Introduction.started,WelcomeText.started,ready.started,Introduction.stopped,ready.keys,ready.rt,ready.duration,instructions.started,key_instruct.started,instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,cross_fix.started,Cross_Fixation.started,Cross_Fixation.stopped,cross_fix.stopped,Stimulus.started,letter_stimulus.started,letter_stimulus.stopped,Stimulus.stopped,Maintenance.started,image.started,image.stopped,Maintenance.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02113360003568232,0.03408740018494427,0.03408740018494427,5.509678500005975,period,5.466464200057089,None,,,,,,,,,,,,,,,,,,,901567,001,2025-03-10_12h39.31.250,Sternberg,2024.2.4,59.75653987404302,2025-03-10 12h39.37.694065 -0700,
,,,,,,,,,5.509727500146255,5.533050399972126,12.623450100189075,period,7.087466500001028,None,,,,,,,,,,,,,901567,001,2025-03-10_12h39.31.250,Sternberg,2024.2.4,59.75653987404302,2025-03-10 12h39.37.694065 -0700,
,,,,,,,,,,,,,,,12.623550900025293,12.633709400193766,22.63473829999566,22.621514900121838,,,,,,,,,901567,001,2025-03-10_12h39.31.250,Sternberg,2024.2.4,59.75653987404302,2025-03-10 12h39.37.694065 -0700,
,,,,,,,,,,,,,,,,,,,22.621563100023195,22.63473829999566,23.634786300128326,23.622354299994186,,,,,901567,001,2025-03-10_12h39.31.250,Sternberg,2024.2.4,59.75653987404302,2025-03-10 12h39.37.694065 -0700,
,,,,,,,,,,,,,,,,,,,,,,,23.62240150012076,23.634786300128326,26.636231900192797,26.622635800158605,901567,001,2025-03-10_12h39.31.250,Sternberg,2024.2.4,59.75653987404302,2025-03-10 12h39.37.694065 -0700,
