thisRow.t,notes,Introduction.started,WelcomeText.started,ready.started,Introduction.stopped,ready.keys,ready.rt,ready.duration,instructions.started,key_instruct.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.016429799958132207,0.03122199996141717,0.03122199996141717,18.414044499979354,space,18.2633111999603,None,,,,965415,001,2025-03-18_14h30.28.891,Sternberg,2024.2.4,60.10399192801581,2025-03-18 14h30.35.336103 -0700,
,,,,,,,,,18.414094100007787,18.430415999959223,18.430415999959223,,,,,,,,
