thisRow.t,notes,Introduction.started,WelcomeText.started,ready.started,Introduction.stopped,ready.keys,ready.rt,ready.duration,instructions.started,key_instruct.started,instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,Trial_Test.started,Trial_Test.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004588400013744831,0.017693700036033988,0.017693700036033988,2.7556500998325646,right,2.7290203999727964,None,,,,,,,,,843450,001,2025-03-07_15h29.34.625,Sternberg,2024.2.4,59.99491242062478,2025-03-07 15h29.44.289366 -0800,
,,,,,,,,,2.7556958999484777,2.7736225000116974,4.103550300002098,right,1.3192712999880314,None,,,843450,001,2025-03-07_15h29.34.625,Sternberg,2024.2.4,59.99491242062478,2025-03-07 15h29.44.289366 -0800,
,,,,,,,,,,,,,,,4.103637999854982,4.104450699873269,843450,001,2025-03-07_15h29.34.625,Sternberg,2024.2.4,59.99491242062478,2025-03-07 15h29.44.289366 -0800,
